DATE1,CUSTNAME,CUSTNMBR,ADRSCODE,Service_Call_ID,Record_Notes

Began running the system in full heat. After receiving a few complaints from occupants. Restored the system to normal operation and continued to monitor system in normal operation. 

System is running with no alarms. All navs are now calibrated. 

Spoke with Andy about DZK zones over shooting setpoints. The occupants of the interior rooms have DZK controllers. If they turn the fan on for there space. When any other indoor on the DZK gets a call for cool/heat. The space with the fan on will also receive that same air. 

In order to prevent spaces from over heating or over cooling. Recommend letting occupants no. They should not leave the fans on. The DZK will bring in the indoor unit and open the damper for each zone once a call for heat/cool is received. 

Maintenance complete. Job complete. 

Combo is 6454 for the fence area as well as the lock box. 

Recalibrate nav. 
202 
201
102
103
302
303
304
305
306
406
405
404
402
401
Hall A
Hall B


Please use the following URL to view related photos/videos:
https://vision.xoeye.io/partners/havtech/activity/4AE3F953-513B-41CD-9F3E-0860918AB2D5"

2023-03-08 00:00:00,HAVTECH - ANTHONY JONES,HJON001,1201 NEW YORK A,23-00407,"[1/9/2023 11:10:26 PM Camp, Randall] 
While onsite for training
Was directed to the 3rd floor unit and was told that the unit was not going into morning warmup mode 
Checked into the issue found the unit was going into morning warmup as command to but if the water side economizer was active the controller would display cooling economizer mode and not morning warmup unless power was cycled then it would display correctly 
Called UCA about the issue and was informed that they would put the same controller on the test bench and test the sequence  I received a call back after the factory completed testing and was informed that they found a software glitch causing the graphics error 
They are going to fix the code and send it to me will need to return to install the updated program code to fix the display error once they send it to me will need a usb to printer cable (square)to push the update upon return


[1/27/2023 11:20:08 PM Camp, Randall] 
1/27/23 1200 New York ave 
Arrived onsite and met with the contact and control sources went to 
UCA - 1B 
Model # VZWR15G4ATAC10-C-X
Serial # 2204081
Installed the controller back in unit UCA installed the correct program into the controller fans came on and ran with no issues 
Found vfd compressor is not communicating will need to install update to the correct compressor control 
Downloaded revised program onto all UCA controllers on site 
Reprogrammed bacnet information 
Reprogrammed bacnet information and tested 
Morning warmup 
All went well 
Disabled the compressor assist in economizer mode to protect the compressors
Will need to return to install update in unit 1B
For the vfd. Compressor 
Unit is running with no issues"

2023-01-09 00:00:00,"",STUL001,MANUFACTURING,22-11634,"[1/9/2023 10:04:48 PM Molter, Thomas] 
Task. Complete startup on stulz dx with remote air cooler unit

Arrived onsite and met with mike. Inspected the outside of both the indoor unit and the outdoor condenser unit. Tested voltage and fan direction. 

Tightened screws on the indoor unit and checked voltage. Verified location of the remote temperature sensor. Verified reading from sensors. 

Met with the trane controls contractor and found that the communication was believed to be backnet ip. This requires the pcoweb card for a stulz unit. The pconet card is currently installed. Com wire was landed that was compatible with the current communication card until final communication method is decided. Programmed an address and baud rate per the controls contractor.
Tested the electric heat.
Water was turned on for the humidifier. The water fill valve had a crack and began flooding unit. We will need to replace the valve. 

Found that the check valve condensate pump had a restriction requiring a rebuild of the check valve for water to be pumped properly. 


Mike had pulled vacuum and placed a standing charge in the unit. Using the iom an initial charge of 14pounds was arrived to. Mike supplied refrigerant for the system. Charged both circuits to 14 pounds of r410a. The outdoor ambient temperature was 45. We placed cardboard over the condenser coil to help check the charge. Cycled system and checked superheat and subcool. The system maintained a superheat of 14 although there were swings as the condenser sped up and slowed. The load temperature was 64.  Supply temperature 49. Subcool hovered around 18 on both circuits but had large swings. The charge may need to be adjusted when the ambient temperatures are warmer if there are issues with cooling. 

Left the unit with a setpoint of 64. 

Had a discussion with mike and explained the findings. 

Startup completed

What will need to be repaired
Humidifier fill valve
Pcoweb card if chosen to replace existing pconet communication card.


Tools used
Hand tools

Parts used
Customer supplied refrigerant
8.2 pounds per circuit




Please use the following URL to view related photos/videos:
https://vision.xoeye.io/partners/havtech/activity/7960BA82-C4DB-4E85-9BC6-BF7299B40596"

2023-02-07 00:00:00,"",ACES006,WESTMINSTER,23-00022,"[1/9/2023 1:18:29 PM Thurston, Bryan] 
Summary: arrived on site and functional testing was cancelled. Met with Phillip to go over testing requirements. 

What needs to be done: reschedule

Complete: no

Tools: hand tools

Please use the following URL to view related photos/videos:
https://vision.xoeye.io/partners/havtech/activity/8D58E159-356E-449B-AD71-E4E5A68B3ACD

[1/24/2023 6:04:22 PM Thurston, Bryan] 
 Summary: going through sequencing and determining how CX sheet needs to be modified.

Complete: no

Please use the following URL to view related photos/videos:
https://vision.xoeye.io/partners/havtech/activity/BC85BCD6-2E61-41EE-A112-0AB26844FF80

[2/7/2023 11:14:25 AM Thurston, Bryan] 
Summary: Arrived on site to assist with TAB, was told TAB was not going to be on site and was asked to lion at systems. Could not get in touch with David Z to see if this was something g he wanted to cover. Will need to reschedule if either David or Nate agree to pay for service requested. 

What needs to be done: nothing 

Complete: no

Tools: hand tools 

https://visionshare.xoi.io/?id=ms3f2111b1-4788-i156-bd7642fc8613-uE06-0fe0ff211c5b"

2023-01-08 00:00:00,"",THEL008,THE LATITUDE,23-00121,"[1/8/2023 9:59:46 PM Auster, Charles] 
Please use the following URL to view related photos/videos:

https://vision.xoeye.io/partners/havtech/activity/7D431FE5-91A6-4B05-B50A-D7F9105CEE87
Charles a

Checked in with the customer and went to the roof. Looked at vrv system 4b and 9a. 

System 4b had its disconnect off with a zip-tie securing the handle. Found out from previous service calls that this vrv4 module was abandoned and it’s stop valves were closed. Need to order a new A1p main board and a7p fan driver board. I megged both compressors and the number 1  
Right handed compressor failed. This compressor should be replaced along with its inverter board. 


System 9a also had its disconnect off. The unit was previously turned off with its A1p Main board falling. Need to order a new A1p main board."

2023-01-08 00:00:00,"",WASH007,3RD ST,22-09326,"[1/8/2023 9:09:59 PM Schmoll, Brandon] 
Washington Office Center 01/08/23
Brandon S.
Startup 
U.C.A. Unit#7C (7th FL)
Model: VZWD40G4DTAA40-C-X / Serial: 2210099

Performed startup on unit 4D Went through and tighten all electrical connections, Checked belt tension/ Alignment and motor, I went and set the high static tripped points to 3.5” wc on the units, I logged and verified refrigerant circuits, worked on getting the 8th floor on line communications up and running. The unit needs to have the water flow balanced to the units also, unit doesn’t have a water flow switch. I tested and verified Bac net IP connections worked and the front end could see everything. We left the unit in Auto ready for Bas control. 

Job complete 

Please use the following URL to view related photos/videos:
https://vision.xoeye.io/partners/havtech/activity/47A1B62B-6A45-4C43-B8CD-3556F64A3D92"

2023-01-08 00:00:00,"",MIDW005,MIDWEST SHOOTIN,23-00160,"[1/8/2023 9:08:04 PM Kiger, Chris] 
Please use the following URL to view related photos/videos:

https://vision.xoeye.io/partners/havtech/activity/23695324-0551-4AB6-9615-D397D2E7333E

Chris Kiger 1/6/22
Midwest shooting center 25yard range RTU down

-Arrived on site made my way to roof found RTUs 1&3 down on low discharge temp and Htg fail alarm
-Both units were tripped at the same time with same faults (leads to believe possible main source issue, ie Gas/Electrical)
-Reset power burner and cycled system, both systems fired and ran without issue 
-I let systems run for a while and observed running, checked on a little later and found system 1 overshot on htg temp, went through heating startup PID loop and found some settings different from 100% OA setting
-Watched RTU run for 20 more minutes achieving DAT setpoint without overshooting 
-Informed Sylvia and someone will be on site on Monday for balancing
-All 3 RTUs were running upon leaving 
-Recommended maintenance on heating system   
-Call complete"

2023-01-18 00:00:00,"",THER016,THERMALTECH,23-00144,"[1/8/2023 8:37:52 PM Kiger, Chris] 
Please use the following URL to view related photos/videos:

https://vision.xoeye.io/partners/havtech/activity/DEFDBA6A-1648-400F-9C31-00459FF0CF35

Chris Kiger 1/6/22
TLI Tear down

-Received PO from Danny to begin TLI tear down
-Picked up recovery bottle and supplied at supply house
-Gathered all tools and equipment needed and took to second floor
-Perfomed count and placed VRV X in Recovery mode
-Recovered 410a refrigerant

[1/9/2023 7:01:37 PM Wesley, Benjamin] 
 1-9-23
ThermalTech Learning Institute

- met with Chris K, went over what was being saved from lab tear down
- assisted with finish of recovery or VRV 3 system
- recovered 33 pounds of R410A
- got duct lift to training lab
- turned off electrical breakers to indoor units, controller, Airzone, and condenser on VRV 4Xsystem
- Chris had previously recovered refrigerant out of VRV 4X system
- disconnected all line and control voltage to indoor units and branch selector box
- wire nutted line voltage wires with disconnects off
- cut insulation off linesets
- cleaned up work area
Job incomplete 

Please use the following URL to view related photos/videos:
https://vision.xoeye.io/partners/havtech/activity/72B933F7-6970-4F68-B859-0483949A5CF2

[1/10/2023 12:04:31 PM Rodgers, John] 
1/10/2023

208 Overlook Dr.  23-00144: 0006

-Worked on tear down of training room VRV equipment.

Please use the following URL to view related photos/videos:
https://vision.xoeye.io/partners/havtech/activity/EC900950-BD92-457E-99E3-13769B21DC68

[1/10/2023 5:48:04 PM Avon, Michael] 
TLI Teardown
- Removed flare connections and piping from indoor units. Connected flare nuts to indoor connections and taped for later use
- Verified power was removed and demoed wire and disconnect switches
- Removed BS box and indoor units and loaded on pallets for later ise
- Removed all wall sensors and ITM and boxed up for later use
- Demoed unistrut hangers 


Please use the following URL to view related photos/videos:
https://vision.xoeye.io/partners/havtech/activity/699748E3-5EB9-4D27-B53D-9F191BBAB2FA

[1/10/2023 6:54:33 PM Kiger, Chris] 
Please use the following URL to view related photos/videos:

https://vision.xoeye.io/partners/havtech/activity/4A52BA2F-EF44-4808-837B-D2FE02EE91DB

Chris Kiger 1/10/23
TLI tear down 

-Continued on tear down of TLI lab
-VRV X system with controls and ODU was completely torn down and palletized 
-Job incomplete

[1/10/2023 7:03:36 PM Wesley, Benjamin] 
 1-10-23
ThermalTech Learning Institute 
- arrived onsite and assisted Mikey, Zach, and Chris with VRV tear down of system
- took parts to warehouse
- helped Chris Furbee put supplies on skids to be shipped into storage containers 
Job incomplete 

Please use the following URL to view related photos/videos:
https://vision.xoeye.io/partners/havtech/activity/CCE6076B-D15B-4953-A864-17014B5D666D

[1/10/2023 10:25:45 PM Lynn, Zachary] 
1/10/23 TLI tear down 
Model:REYQ72XATJA
Serial:2001044894
- arrived onsite and began demoing vrv4 system 
- Disconnected all power wire low/high voltage 
- Cut all copper piping 
- Took down all IDU’S
- Removed all unistrut hangers 
- Disassembled ODU 
- VRV4 training lab completely demoed


Please use the following URL to view related photos/videos:
https://vision.xoeye.io/partners/havtech/activity/96500BC5-8BC7-494B-A9D7-C0F43F124BFF

[1/11/2023 2:04:21 PM Rodgers, John] 
-Continued tear down of training center equipment.

[1/11/2023 2:14:01 PM Dymun, Jason] 
1.11.23

23-00144 - Thermaltech tear down

Jumped spare van with tech van to get started. Loaded spare van with tools from tool storage. Loaded ladder on spare van. Loaded other tools and parts from shelving unit. Truck is ready for delivery to IES on the lES. 

Disassembled warehouse shelving unit.

Placed parts on pallets and wrapped.

Please use the following URL to view related photos/videos:
https://vision.xoeye.io/partners/havtech/activity/BFEF5ED5-9F83-458E-99EE-54958C05A3A4

[1/11/2023 2:30:10 PM Furbee, Chris] 
Packing up warehouse 

Please use the following URL to view related photos/videos:
https://vision.xoeye.io/partners/havtech/activity/34382813-F7CA-4441-A6BC-A07F1FB24819

[1/11/2023 3:53:54 PM Kiger, Chris] 
Please use the following URL to view related photos/videos:

https://vision.xoeye.io/partners/havtech/activity/BEE164EB-4288-4E9C-8252-FB28A8521F1C

Chris Kiger 1/11/23
TLI tear down 

-Continued on tear down of TLI lab
-VRV X system with controls and ODU was completely torn down and palletized 
-VRV III torn down and all IDUS were torn down and will be palletized tomorrow
-Job incomplete

[1/11/2023 10:31:57 PM Lynn, Zachary] 
10/11/2022 TLI teardown 
Model: REYQ72PBTJ
Serial: A000281
- 
- arrived onsite and began demoing vrv3 system 
- Disconnected all power wire low/high voltage 
- Cut all copper piping 
- Took down all IDU’S
- Removed all unistrut hangers 
- Disassembled ODU 
- VRV3 training lab majority demoed


Please use the following URL to view related photos/videos:
https://vision.xoeye.io/partners/havtech/activity/4890505A-2E3C-4A88-9E5D-00E6DACDE1C4

[1/12/2023 2:20:23 PM Dymun, Jason] 
1.12.23

23-00144 - Thermaltech tear down

Removed uni-strut from ceiling, and loaded into spare van.

Dumped small pieces of strut and other metal debris into dumpster.

Placed unit for new lab on pallet to be sent to IES.

Delivered spare van down to IES. Left 1 of 2 sets of keys with IES warehouse worker. Put 32’, 28’, 10’ A frame, and 12’ A frame ladders to be stored inside at IES. 

Parked spare Van at front corner of IES parking lot. 


Please use the following URL to view related photos/videos:
https://vision.xoeye.io/partners/havtech/activity/9B70AB31-7348-4D37-89A9-73C0F7E37822

[1/12/2023 2:29:58 PM Furbee, Chris] 
Continued office tear down 

Please use the following URL to view related photos/videos:
https://vision.xoeye.io/partners/havtech/activity/616AA57F-B735-469C-96AA-3F0E569849CC

[1/12/2023 10:19:04 PM Lynn, Zachary] 
1/12/2023 TLI teardown 
- arrived onsite and continued demoing training unit 
- Cleaned up all hardware off of floor and organized for future jobs 
- Put control boards and thermistors in boxes for both vrviii and vrv4


Please use the following URL to view related photos/videos:
https://vision.xoeye.io/partners/havtech/activity/EF831481-0ACC-4DDF-A6B7-08144C54F61D

[1/13/2023 6:00:24 PM Furbee, Chris] 
Continued office tear down

[1/18/2023 9:29:45 PM Kiger, Chris] 
Please use the following URL to view related photos/videos:

https://vision.xoeye.io/partners/havtech/activity/6B45E72E-ED8F-4891-B437-0FC5DDE6B123

Chris Kiger 1/18/23
TLI tear down

-Worked on disconnecting 3-phase power for TLI condensers
-Removed disconnects and wiring and capping all electrical wiring saftley
-Disconnects removed and all electrical connections terminated safely and appropriately"

2023-01-08 00:00:00,"",GREY003,ORE 82,22-11526,"[1/8/2023 8:08:49 PM Lazo, Sergio] 
Sergio lazo
1-6-2023

Start off my day was going to the shop to pick up parts for this repair. Arrived on site made contact with POC who gave me access to building. Located water source, heat pump and started repairs. Shut power off and started on wiring bad bored, then wired in new board and turn power back on monitored unit to make sure it was working correctly for a while once I was satisfied that unit was running good I checked out with POC job is complete. .

https://visionshare.xoi.io/?id=ms518bac6f-68c7-i161-dae242ff9485-u682-55e65f6dd29c"

2023-01-08 00:00:00,"",WASH007,3RD ST,22-01974,"[1/8/2023 3:41:58 PM Beaty, Shannon] 
Arrived on site checked in with POC and went to the 6th floor and started performing startup procedures on unit 6A I tightened up all electrical connections and then started up unit and checked rotation of motors and checked clearance of fan wheels then logged the amps and voltages and started up compressors and logged pressures and temps and unit 6A is running fine at this time 

Please use the following URL to view related photos/videos:
https://vision.xoeye.io/partners/havtech/activity/59350257-06DC-4AD6-90FC-D9552336E32E"

2023-01-11 00:00:00,"",BOZZ016,THE BERKLEIGH,22-10645,"[1/8/2023 10:04:17 PM Auster, Charles] 
Please use the following URL to view related photos/videos:

https://vision.xoeye.io/partners/havtech/activity/AB35F2DD-85DA-4463-9811-1FAB62F44619
Charles a
Checked in with the customer and grabbed the key fob. Went to the roof and started the preventative maintenance for the Daikin rooftop units. Checked filters and found them to be ok at this time. Went over the operation of each unit. Coming back on Monday to continue the maintenance.

[1/9/2023 10:02:51 PM Auster, Charles] 
Please use the following URL to view related photos/videos:

https://vision.xoeye.io/partners/havtech/activity/3F7020A0-3099-498F-A83F-F7CF70255713
Charles a
Checked in with the customer and went up to the roof. Continued with the pm’s of the Daikin rebel rooftop units. 

Found rtu-3 with blown fuses on the supply fan drive and the compressor drive. Ordered the fuses from grainger. 
Cleaned out the control cabinet with nitrogen to try and get some of the dust out of the cabinet. 

Checked gas heating on the other Daikin rebels 


Spot checked multiple vrv outdoor units. Checking for any oil or refrigerant leaks. Coming back tomorrow to continue with the pm’s

[1/10/2023 9:41:28 PM Barnes, Shantwan] 
1/10/23 BERKLEIGH APARTMENTS 
SHANTWAN BARNES 

I meet Charles on site to assist with the inspection.



Please use the following URL to view related photos/videos:

https://vision.xoeye.io/partners/havtech/activity/80A7471A-9380-41AC-96EB-77303167FFB6

[1/10/2023 10:07:20 PM Auster, Charles] 
Please use the following URL to view related photos/videos:

https://vision.xoeye.io/partners/havtech/activity/8B63C465-01E7-4721-9437-4F483C16B56D
Charles a
Picked up fuses for rtu-3 from Grainger. Drove to the job. 

Checked in with the customer and grabbed the key fob. Went to the roof to look at rtu-3. Powered the unit off and replaced the blown fuses for the supply fan vfd. As soon as I re-applied power to the rooftop unit the fuses popped and I saw smoke come out from inside the supply fan vfd. Need to replace the supply fan drive and the compressor vfd. 


Went to building 1 and 2 itm. Recorded data from all 4 d-net ports and looked at each system. Found room 141 with a A6 error code. I was able to get into the apartment with the building engineer. Turned the power off to the fan coil Tested the fan but I could not replicate the alarm. Could be something inside the ecm part of the motor that is giving the alarm. Turning the fan by hand feels harder than normal. If the error code keeps coming back we should look at replacing the fan/motor. 

Coming back tomorrow to continue onto building 3 and 4

[1/11/2023 6:10:22 PM Maloney, John] 

Maintenance 
-arrived on site and met with Charles, checked in with POC and gained access to itm room 
-connected service checker to bldg 4 itm and began monitoring data, checking systems in current operating mode. 
-itm for bldg 4 has systems cu 7- cu 12 
-checked normal points, DSH, suction SH, temperature across outdoor coils, indoor superheat, valve positions, and thermistors 
-while monitoring operation cu-10 appears to be a little low on refrigerant, outdoor expansion valves were wide open in the heating mode, higher than normal discharge temps. Also found discharge thermistor on m2c in master is faulty. 
-Monitored for some time and expansion valve positions did not improve. Should keep eye on this system. 
-found cu-7 in wet operation coming from outdoor expansion valve, reset valve position. Monitored after fixing issue, system normal now
-switched checker to port 2 for building 4, and recorded data on cu 9 and 12. Systems look ok
-checked port 2 for bldg 3 cu 5 and 6, monitored data. Systems operating properly under normal parameters 
-cleaned up work area and checked out with POC 



Please use the following URL to view related photos/videos:
https://vision.xoeye.io/partners/havtech/activity/34392148-B72B-4B8C-AECA-6E98A53E966C

[1/11/2023 10:25:51 PM Auster, Charles] 


Charles a

Please use the following URL to view related photos/videos:
https://vision.xoeye.io/partners/havtech/activity/710181CC-D25F-42DF-91EB-57610A20E3EB


Checked in with the customer and went to building 3/4 to perform preventative maintenance on the vrv systems in those 2 buildings. Hooked my checker up to each system and recorded data. 

Found hp-10 with low refrigerant. We had high discharge temps of 225+. Along with the outdoor eev’s being all the way open. The system was constantly frosting over. Checked all 3 modules inside its cabinet to try and see if there was any oil residue/ refrigerant leaks. Could not see any. Talked to Scott the building engineer and told him about system 10. We decided to add refrigerant to calm the system down so we don’t overheat the compressors. 

Added 24 lbs of r410a refrigerant from my truck stock. We will need to perform a leak check on this system. Also we had found the discharge thermistors in the master module of hp-10 wasn’t reading correctly. We need to order the sensors for x19a. 

All of the other vrv systems in building 3/4 are fully operational.

Daikin rtu’s are finished along with the vrv systems 
If room 141 keeps having the a6 error code the supply fan will need to be changed out."

2023-01-07 00:00:00,"",HAVT020,GAEDEKE,23-00118,"[1/7/2023 8:47:34 AM Villatoro, Luis] 
Luis Villatoro
1-7-2023

STARTUP


Part No: H327155
Model No: H3-CRB-3-0-142D-3B2
Serial No: 202205-CJEC07512
Split system-1: Unplugged backnet plug and set unit to run in heat pump and then run in cool mode. Recorded data and filled out startup sheets. Noticed no oil recovery on comp1 reheat line and was told contractor installed in wall prior to finished slab installed. Mech contractor installed reheat oil recovery line in both suction 1 and 2 lines. Needs to be fixed. Recommend not running until fixed. Finished startup documents and turned into office. 

Model No: WHA-060-E-0-A-4-A00-00
Part No: 223540
Serial: 202205-BWHM0003663
HP-1: tightened down connections etc started up unit in cool and heat modes. Filled out startup sheet.
*condenser water to unit is off, contractor needs to check for isolated valves. Collected data for startup and left unit off.”

https://visionshare.xoi.io/?id=msfda12369-68c7-i156-e6564326a84e-u343-dc97f06bc2dc"

2023-01-07 00:00:00,"",HMCC001,LTW 62,23-00140,"[1/7/2023 12:02:11 AM Davis, Jeff] 
LTW-62
- Wemt the the office and picked up a recovery cylinder.
- Drove to the job site and went through security. 
- Went the the roof and verified that CU-3 had written on it that it had a sticker that indicated it needed 99.1 lbs of trim charge and a total refrigerant amount of 150.7 lbs.
- Requested updated submittals from Justin Ritthaler. He could only find the submittals for LTW-60. 
- Requested the submittals attached to previous startup tickets for LTW-62. It indicated that the system should only have 58.8 lbs of trim charge.
- Notified Mike Hirschbock and Ken Jones and had a conference call to let Justin Ritthaler, Rich Kewer and Ted McCord know that in order to acutely charge the system we need an updated submittals for all 3 VRV systems.
- Charge May need adjusted."

2023-01-07 00:00:00,"",MIDM001,IJAMSVILLE,22-11465,"[1/7/2023 11:41:38 PM Chavez, Carlos] 
Unit for Rm 103 
Filter 22x22x1

Unit for Rm 105
Filter 23 3/8x 20x1

Rm.103
AC3 
M# F4FP060H06T2CA
S# AOF6573631
CU-3
M# E1RD048S06B 
S# W0G6725702

Rm 105 
M# JHETD48GBCS2N1A
S# W2H2864654
Outdoor 
M#YH248TB21SA
S# W2K2940109

Arrived on site and met the POC Katherine. I let her know I was on site to do a PM. Got filter sizes and went to Aireco to grab some. Return back. De energized the unit and inspected the unit. Tightened down electrical connections. Changed filters on both units. For unit in 103. Ran unit in cooling. Unit discharged 61°. Unit operating as it should. No complaints. Unit for the hallway name 105 is a new install by others. Put in a new filter for this unit. Did a visual inspection. Not unusual. POC mention there are parts on order from Havtech Solutions. I gave my office a call about this. They are aware. I also went to the POC computer and updated her Prism software to the latest version. 

Before leaving I checked out with the POC 


Please use the following URL to view related photos/videos:
https://vision.xoeye.io/partners/havtech/activity/040D9348-3A2D-4B09-8CE6-20A50D0A2A13"

2023-01-07 00:00:00,"",ACES005,AUGUSTA HEALTH,23-00027,"[1/7/2023 10:49:55 PM Molter, Thomas] 
Task: replace board in humidifier 4
Install 2 UV light in RTU2
Diagnose humidifier gas valve and ignition issue

Summary
Arrived onsite and met with Tim
Installed the primary control board on Humidifier 4. Had the controls contractor verify connection and that the humidifier would respond to setpoint commands. 

Replaced 2 UV bulbs in the rtu2 and verified operation and illumination.


While onsite several humidifiers we're having ignition errors. Specifically hum2 and 5. Took a gas pressure reading at the inlet of humidifier 5. Static gas pressure was 7.7in WC. Turned unit on and allowed it to cycle. When burner 1 turned on the gas pressure dropped to 5.5 I. WC. 
When the 4th burner activated the gas pressure dropped to 0 and began to sputter. 

There is a gas flow issue causing the burners to not have enough gas to light or stay lit. 
Called Curtis and informed him of the issue. 

Recommended that the the humidifiers be limited to 25 percent to decrease maximum demand from the humidifiers.

Spoke with Steve howary

Completed

Tools used 
Hand tools

Parts used
(2) UV light bulbs
(1) Humidifier control board"

2023-01-06 00:00:00,"",HMAN001,CSX EAST CONDO,23-00137,"[1/6/2023 9:56:02 AM Llanos, David] 
Arrived on site and met with Tyler Hope. He showed me the AAB VFD for the Garage Supply Fan. The VFD display was blank. Checked the power coming in 475, 477, 476 Volts
Checked the voltage at terminals 9 & 10 and there was no low voltage output. Removed the display and no red/green lights.
The VFD will have to be replaced.

Tyler also wanted me to see the Building 2 loading dock exhaust fan vfd because the display was blank. Remove the service cover and I noticed that had a mark where it shows that it shorted or blew. When that happened it tripped the breaker for it. Reset breaker and checked power coming to the VFD but still didn’t have a display.
Checked the voltage at terminals 9 & 10 and there was no low voltage output. Removed the display and no red/green lights.
The VFD will have to be replaced.

Customer just wanted us to diagnose it and he will have the contractor replace the VFD’s

Please use the following URL to view related photos/videos:
https://vision.xoeye.io/partners/havtech/activity/B64586F8-4B9F-4FDB-88D2-BAF1CA9DA520"

2023-01-25 00:00:00,"",HKEN001,RANDALL SCH RES,23-00113,"[1/6/2023 9:50:19 PM Beaty, Shannon] 
Arrived on site checked in with POC and went to roof and checked out RTU-2 and found unit not running heat after going through unit we found the roll out switch’s tripped we rest the switches and unit and it started running and staged up to the 4th stage of heat we then updated the software of the vccx-2 and checked over the configuration and found we need to change it to 6 stages of heat then we restarted unit and found the draft motor on stage 1-4 is making a loud noise when it in high fire we will need to order a new motor assembly for this unit we then watched the unit stage up all 6 stages of heat and adjusted the gas pressures and now unit is now running heat but we will need to order a new draft motor assembly we then went to RTU-1 and also found the roll out switches tripped we reset them and restarted unit and found the draft motor for stages 1-4 making noise on this unit also we will need to order a new drat motor assembly for this unit also but we then checked the operations of the heat and found the stage up timer was set to low causing the heat to shut off we set it to 3 minutes and adjusted gas pressures and unit is running all stages of heat we will return to site once both of the new draft motor assemblies come in 

Please use the following URL to view related photos/videos:
https://vision.xoeye.io/partners/havtech/activity/B48CA8F6-8653-4E97-9FAF-BE865EF868DC

[1/8/2023 10:08:30 PM Jackson, Markus] 
1/6/2022

AAON
RTU-1
M#: RNA-090-E-0-3-CAB0A-CB3L0
S#: 202112-AVGG01428

RTU-2
M#: RNA-105-E-0-3-CAB0A-CB3L0
S#: 202112-AVGH01429

Arrived on site, met with Shannon and customer, and gained access to equipment. Found RTU-2 not running heat after going through unit we found the roll out switch's tripped. We reset the switches and unit started running and staged up to the 4th stage of heat. Updated the software of the VCCX-2 and checked over the configuration and found we need to change it to 6 stages of heat then we restarted unit and found the draft motor on stage 2 is making a loud noise. Need to order a new motor assembly for this unit. Watched the unit stage up all 6 stages of heat and adjusted the gas pressures and unit is now running heat but we will need to order a new draft motor assembly. Went to RTU-1 and also found the roll out switches tripped, we reset switches, restarted unit, and found the draft motor for stage 2 making noise on this unit. Also will need to order a new draft motor assembly for this unit also but we checked operations of the heat and found the stage up timer was set to low causing the heat to shut off. We set stage up to 3 minutes, adjusted gas pressures, and unit is running all stages of heat. Will return to site once both draft motor assemblies come in.


Please use the following URL to view related photos/videos:
https://vision.xoeye.io/partners/havtech/activity/364D3FDF-3CFF-495A-B748-DDB81D565C9B

[1/24/2023 4:34:41 PM Nguyen, David] 
1-24-23 D.Nguyen
Museum Place Residential “Aaon RTU-1 & 2 Induce draft assembly replacement”
RTU-1
Mo#RNA - 090-E-0-3-CABOA-CB3LO
S#202112-AVGG01428
RTU-2
M#RNA- 105 -E-0-3-CABOA-CB3LO
S#202112-AVGH01429
I picked up the replacement parts at the shop before heading to the job-site.
Once on site I called the POC Mark Jr. and we were directed to the building. The building personnel had us talk to the GC so that we could gain access. We were shown to the units on the roof. 

We called the original technician that diagnosed the issue to confirm which motor assembly that needed to be replaced. We secured power to the unit with LOTO, we replaced the bad induce draft motor assembly and tested the operation. We repeated the process to the other unit.
We cleaned our work areas.
-COMPLETE-

https://visionshare.xoi.io/?id=ms394edb4b-19c3-i161-00ed420ab9a4-u709-5a4bd07afcb5

[1/25/2023 6:41:55 AM Buckley, David] 
Museum Place Residential “Aaon RTU-1 & 2 Induce draft assembly replacement”
RTU-1
Mo#RNA - 090-E-0-3-CABOA-CB3LO
S#202112-AVGG01428
RTU-2
M#RNA- 105 -E-0-3-CABOA-CB3LO
S#202112-AVGH01429
I picked up the replacement parts at the shop before heading to the job-site.
Once on site I called the POC Mark Jr. and we were directed to the building. The building personnel had us talk to the GC so that we could gain access. We were shown to the units on the roof. 

We called the original technician that diagnosed the issue to confirm which motor assembly that needed to be replaced. We secured power to the unit with LOTO, we replaced the bad induce draft motor assembly and tested the operation. We repeated the process to the other unit.
We cleaned our work areas.
-COMPLETE-"

2023-01-06 00:00:00,"",ACES004,QTS RICHMOND,22-11531,"[1/6/2023 8:51:22 PM Molter, Thomas] 
Task replace crankcase heater. Adjust disconnect handle position for b1 rtu
Test unit k1 for cause of low DAT fault
Summary

Removed the handle and positioned handle to fit the disconnect post. Used an apoxy to seal plate. Verified power switch control from the handle. With unit powered off I replaced the crankcase heater for compressor #4.
Went to K1 and found the fan hunting. Adjusted the sample time of the microcontroller until the true duct pressure sensor can be landed.  Verified that the damper for OA opened and closed. Ran unit in both compressor cooling and economizer mode. Discharge temp was maintained at 55-56 degrees.

To be completed
Need to adjust location of the door rail to latch door properly on B1

Tools used 
Hand tools



Please use the following URL to view related photos/videos:
https://vision.xoeye.io/partners/havtech/activity/91A5143E-5227-4CC6-A850-80463782B1C7"
